frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
112,lowsnr,0112.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0112.png,2025-01-01T00:37:26.746988,-0.712679,-7.963037,1749.071777,0.467914,-0.287817,-0.378482,-0.744962,50.00,PERSP,36.00,24.00
113,lowsnr,0113.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0113.png,2025-01-01T00:37:46.987952,-0.701211,-7.964769,1749.077148,0.468489,-0.287601,-0.378719,-0.744564,50.00,PERSP,36.00,24.00
114,lowsnr,0114.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0114.png,2025-01-01T00:38:07.228916,-0.692394,-7.965680,1749.087036,0.468931,-0.287358,-0.378886,-0.744294,50.00,PERSP,36.00,24.00
115,lowsnr,0115.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0115.png,2025-01-01T00:38:27.469880,-0.684994,-7.965356,1749.097046,0.469248,-0.287150,-0.379000,-0.744117,50.00,PERSP,36.00,24.00
116,lowsnr,0116.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0116.png,2025-01-01T00:38:47.710843,-0.680634,-7.966460,1749.102173,0.469460,-0.287094,-0.379092,-0.743958,50.00,PERSP,36.00,24.00
117,lowsnr,0117.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0117.png,2025-01-01T00:39:07.951807,-0.678373,-7.966356,1749.107666,0.469543,-0.287027,-0.379119,-0.743917,50.00,PERSP,36.00,24.00
118,lowsnr,0118.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0118.png,2025-01-01T00:39:28.192771,-0.679805,-7.966403,1749.108643,0.469515,-0.287053,-0.379111,-0.743930,50.00,PERSP,36.00,24.00
119,lowsnr,0119.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0119.png,2025-01-01T00:39:48.433735,-0.683421,-7.966387,1749.109253,0.469381,-0.287214,-0.379077,-0.743969,50.00,PERSP,36.00,24.00
120,lowsnr,0120.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0120.png,2025-01-01T00:40:08.674699,-0.688509,-7.966346,1749.111450,0.469110,-0.287293,-0.378961,-0.744169,50.00,PERSP,36.00,24.00
121,lowsnr,0121.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0121.png,2025-01-01T00:40:28.915663,-0.696581,-7.964465,1749.110718,0.468723,-0.287424,-0.378799,-0.744445,50.00,PERSP,36.00,24.00
122,lowsnr,0122.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0122.png,2025-01-01T00:40:49.156627,-0.706357,-7.963696,1749.112061,0.468225,-0.287653,-0.378602,-0.744769,50.00,PERSP,36.00,24.00
123,lowsnr,0123.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0123.png,2025-01-01T00:41:09.397590,-0.719891,-7.963643,1749.111328,0.467627,-0.288040,-0.378387,-0.745105,50.00,PERSP,36.00,24.00
124,lowsnr,0124.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0124.png,2025-01-01T00:41:29.638554,-0.736174,-7.961964,1749.110474,0.466905,-0.288435,-0.378113,-0.745544,50.00,PERSP,36.00,24.00
125,lowsnr,0125.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0125.png,2025-01-01T00:41:49.879518,-0.753839,-7.959515,1749.105591,0.466055,-0.288814,-0.377774,-0.746100,50.00,PERSP,36.00,24.00
126,lowsnr,0126.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0126.png,2025-01-01T00:42:10.120482,-0.774431,-7.957907,1749.094238,0.465100,-0.289326,-0.377409,-0.746683,50.00,PERSP,36.00,24.00
127,lowsnr,0127.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0127.png,2025-01-01T00:42:30.361446,-0.796447,-7.954820,1749.090454,0.464008,-0.289773,-0.376967,-0.747412,50.00,PERSP,36.00,24.00
128,lowsnr,0128.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0128.png,2025-01-01T00:42:50.602410,-0.821303,-7.952715,1749.083984,0.462815,-0.290397,-0.376508,-0.748140,50.00,PERSP,36.00,24.00
129,lowsnr,0129.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0129.png,2025-01-01T00:43:10.843373,-0.849811,-7.949817,1749.074585,0.461499,-0.291060,-0.375997,-0.748952,50.00,PERSP,36.00,24.00
130,lowsnr,0130.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0130.png,2025-01-01T00:43:31.084337,-0.880771,-7.946387,1749.059204,0.460063,-0.291792,-0.375440,-0.749829,50.00,PERSP,36.00,24.00
131,lowsnr,0131.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0131.png,2025-01-01T00:43:51.325301,-0.914351,-7.942678,1749.047485,0.458509,-0.292614,-0.374843,-0.750759,50.00,PERSP,36.00,24.00
132,lowsnr,0132.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0132.png,2025-01-01T00:44:11.566265,-0.949163,-7.938264,1749.031372,0.456814,-0.293392,-0.374170,-0.751824,50.00,PERSP,36.00,24.00
133,lowsnr,0133.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0133.png,2025-01-01T00:44:31.807229,-0.987084,-7.933458,1749.019165,0.455008,-0.294321,-0.373469,-0.752904,50.00,PERSP,36.00,24.00
134,lowsnr,0134.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0134.png,2025-01-01T00:44:52.048193,-1.028576,-7.928996,1749.005127,0.453076,-0.295332,-0.372722,-0.754042,50.00,PERSP,36.00,24.00
135,lowsnr,0135.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0135.png,2025-01-01T00:45:12.289157,-1.071440,-7.922612,1748.990723,0.450995,-0.296277,-0.371893,-0.755327,50.00,PERSP,36.00,24.00
136,lowsnr,0136.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0136.png,2025-01-01T00:45:32.530120,-1.117661,-7.917129,1748.949463,0.448799,-0.297394,-0.371035,-0.756617,50.00,PERSP,36.00,24.00
137,lowsnr,0137.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0137.png,2025-01-01T00:45:52.771084,-1.167122,-7.909440,1748.836182,0.446463,-0.298538,-0.370114,-0.757999,50.00,PERSP,36.00,24.00
138,lowsnr,0138.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0138.png,2025-01-01T00:46:13.012048,-1.219159,-7.901655,1748.714233,0.443996,-0.299783,-0.369145,-0.759427,50.00,PERSP,36.00,24.00
139,lowsnr,0139.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0139.png,2025-01-01T00:46:33.253012,-1.272418,-7.892731,1748.595459,0.441373,-0.300996,-0.368097,-0.760983,50.00,PERSP,36.00,24.00
140,lowsnr,0140.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0140.png,2025-01-01T00:46:53.493976,-1.329318,-7.882905,1748.493652,0.438609,-0.302285,-0.366994,-0.762602,50.00,PERSP,36.00,24.00
141,lowsnr,0141.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0141.png,2025-01-01T00:47:13.734940,-1.389663,-7.873696,1748.373291,0.435715,-0.303731,-0.365850,-0.764234,50.00,PERSP,36.00,24.00
142,lowsnr,0142.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0142.png,2025-01-01T00:47:33.975904,-1.453364,-7.861972,1748.256836,0.432670,-0.305227,-0.364641,-0.765944,50.00,PERSP,36.00,24.00
143,lowsnr,0143.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0143.png,2025-01-01T00:47:54.216867,-1.518395,-7.849345,1748.141602,0.429453,-0.306684,-0.363346,-0.767786,50.00,PERSP,36.00,24.00
144,lowsnr,0144.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0144.png,2025-01-01T00:48:14.457831,-1.587318,-7.836149,1748.041016,0.426096,-0.308298,-0.362004,-0.769641,50.00,PERSP,36.00,24.00
145,lowsnr,0145.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0145.png,2025-01-01T00:48:34.698795,-1.658645,-7.821387,1747.932007,0.422574,-0.309942,-0.360588,-0.771585,50.00,PERSP,36.00,24.00
146,lowsnr,0146.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0146.png,2025-01-01T00:48:54.939759,-1.732885,-7.804631,1747.855347,0.418885,-0.311627,-0.359098,-0.773610,50.00,PERSP,36.00,24.00
147,lowsnr,0147.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0147.png,2025-01-01T00:49:15.180723,-1.810416,-7.787447,1747.854004,0.415040,-0.313440,-0.357551,-0.775664,50.00,PERSP,36.00,24.00
148,lowsnr,0148.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0148.png,2025-01-01T00:49:35.421687,-1.891173,-7.768270,1747.854858,0.411013,-0.315254,-0.355917,-0.777821,50.00,PERSP,36.00,24.00
149,lowsnr,0149.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0149.png,2025-01-01T00:49:55.662651,-1.973956,-7.746625,1747.862549,0.406818,-0.317173,-0.354215,-0.780020,50.00,PERSP,36.00,24.00
150,lowsnr,0150.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0150.png,2025-01-01T00:50:15.903614,-2.061935,-7.725075,1747.841187,0.402458,-0.319217,-0.352445,-0.782247,50.00,PERSP,36.00,24.00
151,lowres,0151.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0151.png,2025-01-01T00:50:36.144578,-2.150664,-7.700582,1747.845093,0.397889,-0.321195,-0.350572,-0.784613,24.00,PERSP,36.00,24.00
152,lowres,0152.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0152.png,2025-01-01T00:50:56.385542,-2.243569,-7.673240,1747.846924,0.393147,-0.323301,-0.348627,-0.787001,24.00,PERSP,36.00,24.00
153,lowres,0153.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0153.png,2025-01-01T00:51:16.626506,-2.339396,-7.644760,1747.847900,0.388213,-0.325461,-0.346596,-0.789454,24.00,PERSP,36.00,24.00
154,lowres,0154.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0154.png,2025-01-01T00:51:36.867470,-2.438184,-7.613716,1747.835938,0.383091,-0.327712,-0.344481,-0.791946,24.00,PERSP,36.00,24.00
155,lowres,0155.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0155.png,2025-01-01T00:51:57.108434,-2.539845,-7.579919,1747.840088,0.377768,-0.330006,-0.342273,-0.794504,24.00,PERSP,36.00,24.00
156,lowres,0156.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0156.png,2025-01-01T00:52:17.349398,-2.645847,-7.544698,1747.844238,0.372262,-0.332440,-0.339985,-0.797067,24.00,PERSP,36.00,24.00
157,lowres,0157.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0157.png,2025-01-01T00:52:37.590361,-2.753314,-7.505300,1747.842773,0.366528,-0.334826,-0.337587,-0.799739,24.00,PERSP,36.00,24.00
158,lowres,0158.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0158.png,2025-01-01T00:52:57.831325,-2.864148,-7.464667,1747.843384,0.360605,-0.337348,-0.335103,-0.802413,24.00,PERSP,36.00,24.00
159,lowres,0159.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0159.png,2025-01-01T00:53:18.072289,-2.976932,-7.419289,1747.837769,0.354452,-0.339833,-0.332510,-0.805180,24.00,PERSP,36.00,24.00
160,lowres,0160.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0160.png,2025-01-01T00:53:38.313253,-3.093894,-7.371916,1747.845459,0.348113,-0.342484,-0.329829,-0.807920,24.00,PERSP,36.00,24.00
161,lowres,0161.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0161.png,2025-01-01T00:53:58.554217,-3.213324,-7.320651,1747.837769,0.341558,-0.345173,-0.327044,-0.810701,24.00,PERSP,36.00,24.00
162,lowres,0162.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0162.png,2025-01-01T00:54:18.795181,-3.334843,-7.265683,1747.835205,0.334768,-0.347827,-0.324147,-0.813557,24.00,PERSP,36.00,24.00
163,lowres,0163.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0163.png,2025-01-01T00:54:39.036145,-3.458830,-7.207773,1747.830200,0.327791,-0.350647,-0.321156,-0.816369,24.00,PERSP,36.00,24.00
164,lowres,0164.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0164.png,2025-01-01T00:54:59.277108,-3.585570,-7.145875,1747.828369,0.320574,-0.353411,-0.318052,-0.819253,24.00,PERSP,36.00,24.00
165,lowres,0165.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0165.png,2025-01-01T00:55:19.518072,-3.714913,-7.079990,1747.819580,0.313171,-0.356328,-0.314848,-0.822086,24.00,PERSP,36.00,24.00
166,lowres,0166.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0166.png,2025-01-01T00:55:39.759036,-3.844233,-7.010022,1747.815186,0.305544,-0.359237,-0.311533,-0.824948,24.00,PERSP,36.00,24.00
167,lowres,0167.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0167.png,2025-01-01T00:56:00,-3.976708,-6.935403,1747.805908,0.297694,-0.362136,-0.308110,-0.827831,24.00,PERSP,36.00,24.00
168,lowres,0168.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0168.png,2025-01-01T00:56:20.240964,-4.109844,-6.856797,1747.797974,0.289646,-0.365100,-0.304581,-0.830685,24.00,PERSP,36.00,24.00
169,lowres,0169.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0169.png,2025-01-01T00:56:40.481928,-4.247785,-6.774678,1747.792847,0.281424,-0.368198,-0.300949,-0.833463,24.00,PERSP,36.00,24.00
170,lowres,0170.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0170.png,2025-01-01T00:57:00.722892,-4.382214,-6.687337,1747.787354,0.272964,-0.371174,-0.297208,-0.836294,24.00,PERSP,36.00,24.00
171,lowres,0171.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0171.png,2025-01-01T00:57:20.963855,-4.518493,-6.595250,1747.788452,0.264315,-0.374175,-0.293366,-0.839087,24.00,PERSP,36.00,24.00
172,lowres,0172.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0172.png,2025-01-01T00:57:41.204819,-4.656073,-6.498796,1747.789185,0.255504,-0.377271,-0.289422,-0.841795,24.00,PERSP,36.00,24.00
173,lowres,0173.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0173.png,2025-01-01T00:58:01.445783,-4.794137,-6.397974,1747.787354,0.246502,-0.380320,-0.285380,-0.844483,24.00,PERSP,36.00,24.00
174,lowres,0174.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0174.png,2025-01-01T00:58:21.686747,-4.930490,-6.292501,1747.785400,0.237328,-0.383355,-0.281244,-0.847122,24.00,PERSP,36.00,24.00
175,lowres,0175.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0175.png,2025-01-01T00:58:41.927711,-5.068975,-6.183041,1747.783936,0.228021,-0.386463,-0.277014,-0.849656,24.00,PERSP,36.00,24.00
176,lowres,0176.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0176.png,2025-01-01T00:59:02.168675,-5.202597,-6.068264,1747.781250,0.218511,-0.389377,-0.272706,-0.852215,24.00,PERSP,36.00,24.00
177,lowres,0177.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0177.png,2025-01-01T00:59:22.409639,-5.339741,-5.949975,1747.777832,0.208954,-0.392541,-0.268302,-0.854555,24.00,PERSP,36.00,24.00
178,lowres,0178.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0178.png,2025-01-01T00:59:42.650602,-5.473628,-5.827176,1747.778564,0.199249,-0.395591,-0.263827,-0.856857,24.00,PERSP,36.00,24.00
179,lowres,0179.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0179.png,2025-01-01T01:00:02.891566,-5.605965,-5.700485,1747.779541,0.189437,-0.398603,-0.259281,-0.859071,24.00,PERSP,36.00,24.00
180,lowres,0180.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0180.png,2025-01-01T01:00:23.132530,-5.734768,-5.569664,1747.780518,0.179490,-0.401445,-0.254684,-0.861256,24.00,PERSP,36.00,24.00
181,lowres,0181.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0181.png,2025-01-01T01:00:43.373494,-5.863358,-5.435521,1747.784668,0.169544,-0.404467,-0.250010,-0.863225,24.00,PERSP,36.00,24.00
182,lowres,0182.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0182.png,2025-01-01T01:01:03.614458,-5.988222,-5.297805,1747.782593,0.159491,-0.407299,-0.245301,-0.865158,24.00,PERSP,36.00,24.00
183,lowres,0183.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0183.png,2025-01-01T01:01:23.855422,-6.109818,-5.157164,1747.786377,0.149451,-0.410226,-0.240532,-0.866905,24.00,PERSP,36.00,24.00
184,lowres,0184.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0184.png,2025-01-01T01:01:44.096386,-6.227394,-5.013485,1747.784302,0.139318,-0.412909,-0.235754,-0.868629,24.00,PERSP,36.00,24.00
185,lowres,0185.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0185.png,2025-01-01T01:02:04.337349,-6.343910,-4.867570,1747.785400,0.129251,-0.415720,-0.230924,-0.870141,24.00,PERSP,36.00,24.00
186,lowres,0186.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0186.png,2025-01-01T01:02:24.578313,-6.453950,-4.718973,1747.786133,0.119117,-0.418261,-0.226108,-0.871633,24.00,PERSP,36.00,24.00
187,lowres,0187.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0187.png,2025-01-01T01:02:44.819277,-6.561336,-4.569005,1747.787354,0.109077,-0.420904,-0.221257,-0.872919,24.00,PERSP,36.00,24.00
188,lowres,0188.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0188.png,2025-01-01T01:03:05.060241,-6.661901,-4.417295,1747.791504,0.098987,-0.423231,-0.216450,-0.874200,24.00,PERSP,36.00,24.00
189,lowres,0189.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0189.png,2025-01-01T01:03:25.301205,-6.761915,-4.264612,1747.789551,0.089104,-0.425852,-0.211581,-0.875182,24.00,PERSP,36.00,24.00
190,lowres,0190.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0190.png,2025-01-01T01:03:45.542169,-6.856401,-4.110793,1747.793213,0.079179,-0.428094,-0.206790,-0.876187,24.00,PERSP,36.00,24.00
191,lowres,0191.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0191.png,2025-01-01T01:04:05.783133,-6.945609,-3.956903,1747.791138,0.069409,-0.430409,-0.201991,-0.877000,24.00,PERSP,36.00,24.00
192,lowres,0192.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0192.png,2025-01-01T01:04:26.024096,-7.032593,-3.802728,1747.801147,0.059739,-0.432627,-0.197228,-0.877705,24.00,PERSP,36.00,24.00
193,lowres,0193.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0193.png,2025-01-01T01:04:46.265060,-7.113905,-3.648482,1747.799072,0.050205,-0.434795,-0.192497,-0.878281,24.00,PERSP,36.00,24.00
194,lowres,0194.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0194.png,2025-01-01T01:05:06.506024,-7.189783,-3.495375,1747.806274,0.040766,-0.436789,-0.187836,-0.878790,24.00,PERSP,36.00,24.00
195,lowres,0195.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0195.png,2025-01-01T01:05:26.746988,-7.261801,-3.343004,1747.812744,0.031471,-0.438700,-0.183230,-0.879192,24.00,PERSP,36.00,24.00
196,lowres,0196.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0196.png,2025-01-01T01:05:46.987952,-7.331017,-3.191440,1747.814087,0.022379,-0.440634,-0.178655,-0.879445,24.00,PERSP,36.00,24.00
197,lowres,0197.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0197.png,2025-01-01T01:06:07.228916,-7.392612,-3.041537,1747.818115,0.013416,-0.442402,-0.174170,-0.879639,24.00,PERSP,36.00,24.00
198,lowres,0198.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0198.png,2025-01-01T01:06:27.469880,-7.453294,-2.893296,1747.830566,0.004667,-0.444179,-0.169729,-0.879702,24.00,PERSP,36.00,24.00
199,lowres,0199.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0199.png,2025-01-01T01:06:47.710843,-7.507740,-2.747665,1747.850342,0.003949,0.445767,0.165398,0.879727,24.00,PERSP,36.00,24.00
200,lowres,0200.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0200.png,2025-01-01T01:07:07.951807,-7.558726,-2.603363,1747.849731,0.012336,0.447362,0.161120,0.879634,24.00,PERSP,36.00,24.00
201,normal_ref,0201.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0201.png,2025-01-01T01:07:28.192771,-7.605836,-2.462005,1747.870483,0.020571,0.448792,0.156957,0.879504,50.00,PERSP,36.00,24.00
202,normal_ref,0202.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0202.png,2025-01-01T01:07:48.433735,-7.650576,-2.322782,1747.870850,0.028554,0.450258,0.152844,0.879256,50.00,PERSP,36.00,24.00
203,normal_ref,0203.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0203.png,2025-01-01T01:08:08.674699,-7.689528,-2.186740,1747.886475,0.036383,0.451551,0.148856,0.878988,50.00,PERSP,36.00,24.00
204,normal_ref,0204.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0204.png,2025-01-01T01:08:28.915663,-7.726338,-2.054020,1747.906372,0.043992,0.452805,0.144952,0.878647,50.00,PERSP,36.00,24.00
205,normal_ref,0205.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0205.png,2025-01-01T01:08:49.156627,-7.760391,-1.923389,1747.909912,0.051345,0.454087,0.141107,0.878213,50.00,PERSP,36.00,24.00
206,normal_ref,0206.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0206.png,2025-01-01T01:09:09.397590,-7.790106,-1.796461,1747.913574,0.058571,0.455137,0.137423,0.877801,50.00,PERSP,36.00,24.00
207,normal_ref,0207.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0207.png,2025-01-01T01:09:29.638554,-7.817101,-1.672095,1747.917969,0.065557,0.456187,0.133814,0.877320,50.00,PERSP,36.00,24.00
208,normal_ref,0208.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0208.png,2025-01-01T01:09:49.879518,-7.842415,-1.550958,1747.921509,0.072287,0.457267,0.130268,0.876762,50.00,PERSP,36.00,24.00
209,normal_ref,0209.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0209.png,2025-01-01T01:10:10.120482,-7.864820,-1.433713,1747.926147,0.078823,0.458259,0.126833,0.876184,50.00,PERSP,36.00,24.00
210,normal_ref,0210.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0210.png,2025-01-01T01:10:30.361446,-7.885326,-1.319506,1747.931030,0.085153,0.459188,0.123502,0.875581,50.00,PERSP,36.00,24.00
211,normal_ref,0211.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0211.png,2025-01-01T01:10:50.602410,-7.902604,-1.209096,1747.924194,0.091304,0.460010,0.120295,0.874976,50.00,PERSP,36.00,24.00
212,normal_ref,0212.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0212.png,2025-01-01T01:11:10.843373,-7.918364,-1.101344,1747.922852,0.097229,0.460823,0.117170,0.874334,50.00,PERSP,36.00,24.00
213,normal_ref,0213.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0213.png,2025-01-01T01:11:31.084337,-7.932794,-0.998150,1747.921387,0.102947,0.461594,0.114143,0.873673,50.00,PERSP,36.00,24.00
214,normal_ref,0214.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0214.png,2025-01-01T01:11:51.325301,-7.945325,-0.897044,1747.903320,0.108447,0.462349,0.111202,0.872987,50.00,PERSP,36.00,24.00
215,normal_ref,0215.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0215.png,2025-01-01T01:12:11.566265,-7.955244,-0.800494,1747.912964,0.113786,0.462993,0.108391,0.872320,50.00,PERSP,36.00,24.00
216,normal_ref,0216.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0216.png,2025-01-01T01:12:31.807229,-7.963173,-0.707078,1747.930054,0.118943,0.463571,0.105690,0.871656,50.00,PERSP,36.00,24.00
217,normal_ref,0217.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0217.png,2025-01-01T01:12:52.048193,-7.970957,-0.616700,1747.942871,0.123856,0.464205,0.103042,0.870951,50.00,PERSP,36.00,24.00
218,normal_ref,0218.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0218.png,2025-01-01T01:13:12.289157,-7.977223,-0.530024,1747.937866,0.128648,0.464676,0.100551,0.870296,50.00,PERSP,36.00,24.00
219,normal_ref,0219.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0219.png,2025-01-01T01:13:32.530120,-7.982298,-0.445959,1747.919800,0.133179,0.465247,0.098089,0.869590,50.00,PERSP,36.00,24.00
220,normal_ref,0220.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0220.png,2025-01-01T01:13:52.771084,-7.985578,-0.366260,1747.929932,0.137576,0.465697,0.095765,0.868923,50.00,PERSP,36.00,24.00
221,normal_ref,0221.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0221.png,2025-01-01T01:14:13.012048,-7.989999,-0.287701,1747.923096,0.141727,0.466232,0.093475,0.868219,50.00,PERSP,36.00,24.00
222,normal_ref,0222.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0222.png,2025-01-01T01:14:33.253012,-7.991274,-0.214649,1747.925903,0.145787,0.466584,0.091355,0.867583,50.00,PERSP,36.00,24.00
223,normal_ref,0223.png,D:\BaiduNetdiskDownload\fire\Aqua_IRBatch250\images\0223.png,2025-01-01T01:14:53.493976,-7.994122,-0.143590,1747.918335,0.149596,0.467046,0.089254,0.866904,50.00,PERSP,36.00,24.00
