frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
106,lowsnr,0106.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0106.png,2025-01-01T00:35:25.301205,52.484791,12.865228,1743.517944,0.870862,0.158203,-0.458392,-0.080295,50.00,PERSP,36.00,24.00
107,lowsnr,0107.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0107.png,2025-01-01T00:35:45.542169,52.531582,12.652431,1743.530396,0.870721,0.157291,-0.458654,-0.082104,50.00,PERSP,36.00,24.00
108,lowsnr,0108.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0108.png,2025-01-01T00:36:05.783133,52.581257,12.451452,1743.535400,0.870556,0.156409,-0.458971,-0.083756,50.00,PERSP,36.00,24.00
109,lowsnr,0109.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0109.png,2025-01-01T00:36:26.024096,52.625542,12.264869,1743.549805,0.870402,0.155593,-0.459256,-0.085292,50.00,PERSP,36.00,24.00
110,lowsnr,0110.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0110.png,2025-01-01T00:36:46.265060,52.663132,12.094448,1743.570435,0.870275,0.154856,-0.459478,-0.086729,50.00,PERSP,36.00,24.00
111,lowsnr,0111.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0111.png,2025-01-01T00:37:06.506024,52.702053,11.935385,1743.588135,0.870125,0.154148,-0.459756,-0.088008,50.00,PERSP,36.00,24.00
112,lowsnr,0112.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0112.png,2025-01-01T00:37:26.746988,52.730156,11.794145,1743.605469,0.870028,0.153548,-0.459907,-0.089220,50.00,PERSP,36.00,24.00
113,lowsnr,0113.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0113.png,2025-01-01T00:37:46.987952,52.763660,11.661710,1743.611084,0.869891,0.152956,-0.460161,-0.090253,50.00,PERSP,36.00,24.00
114,lowsnr,0114.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0114.png,2025-01-01T00:38:07.228916,52.787991,11.547407,1743.620972,0.869798,0.152462,-0.460312,-0.091207,50.00,PERSP,36.00,24.00
115,lowsnr,0115.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0115.png,2025-01-01T00:38:27.469880,52.807522,11.448948,1743.630615,0.869728,0.152041,-0.460416,-0.092056,50.00,PERSP,36.00,24.00
116,lowsnr,0116.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0116.png,2025-01-01T00:38:47.710843,52.828953,11.360483,1743.635986,0.869634,0.151645,-0.460586,-0.092745,50.00,PERSP,36.00,24.00
117,lowsnr,0117.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0117.png,2025-01-01T00:39:07.951807,52.842743,11.289269,1743.641357,0.869579,0.151340,-0.460668,-0.093349,50.00,PERSP,36.00,24.00
118,lowsnr,0118.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0118.png,2025-01-01T00:39:28.192771,52.855808,11.231153,1743.642090,0.869524,0.151083,-0.460761,-0.093819,50.00,PERSP,36.00,24.00
119,lowsnr,0119.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0119.png,2025-01-01T00:39:48.433735,52.871231,11.184626,1743.643066,0.869452,0.150858,-0.460905,-0.094138,50.00,PERSP,36.00,24.00
120,lowsnr,0120.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0120.png,2025-01-01T00:40:08.674699,52.873154,11.157283,1743.645142,0.869447,0.150753,-0.460894,-0.094404,50.00,PERSP,36.00,24.00
121,lowsnr,0121.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0121.png,2025-01-01T00:40:28.915663,52.872280,11.144432,1743.644287,0.869457,0.150713,-0.460857,-0.094554,50.00,PERSP,36.00,24.00
122,lowsnr,0122.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0122.png,2025-01-01T00:40:49.156627,52.871700,11.144649,1743.645874,0.869465,0.150720,-0.460837,-0.094570,50.00,PERSP,36.00,24.00
123,lowsnr,0123.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0123.png,2025-01-01T00:41:09.397590,52.873787,11.155562,1743.645142,0.869448,0.150748,-0.460891,-0.094423,50.00,PERSP,36.00,24.00
124,lowsnr,0124.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0124.png,2025-01-01T00:41:29.638554,52.869751,11.182530,1743.644287,0.869462,0.150859,-0.460876,-0.094180,50.00,PERSP,36.00,24.00
125,lowsnr,0125.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0125.png,2025-01-01T00:41:49.879518,52.857208,11.226945,1743.639404,0.869518,0.151063,-0.460770,-0.093854,50.00,PERSP,36.00,24.00
126,lowsnr,0126.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0126.png,2025-01-01T00:42:10.120482,52.847275,11.282178,1743.628052,0.869559,0.151299,-0.460714,-0.093375,50.00,PERSP,36.00,24.00
127,lowsnr,0127.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0127.png,2025-01-01T00:42:30.361446,52.824883,11.357341,1743.624268,0.869658,0.151649,-0.460520,-0.092834,50.00,PERSP,36.00,24.00
128,lowsnr,0128.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0128.png,2025-01-01T00:42:50.602410,52.807907,11.442029,1743.617554,0.869725,0.152013,-0.460417,-0.092120,50.00,PERSP,36.00,24.00
129,lowsnr,0129.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0129.png,2025-01-01T00:43:10.843373,52.786510,11.541842,1743.608032,0.869811,0.152448,-0.460275,-0.091296,50.00,PERSP,36.00,24.00
130,lowsnr,0130.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0130.png,2025-01-01T00:43:31.084337,52.761364,11.655634,1743.592651,0.869906,0.152942,-0.460120,-0.090348,50.00,PERSP,36.00,24.00
131,lowsnr,0131.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0131.png,2025-01-01T00:43:51.325301,52.736206,11.782954,1743.580933,0.869999,0.153487,-0.459972,-0.089267,50.00,PERSP,36.00,24.00
132,lowsnr,0132.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0132.png,2025-01-01T00:44:11.566265,52.699841,11.928976,1743.564941,0.870144,0.154138,-0.459703,-0.088112,50.00,PERSP,36.00,24.00
133,lowsnr,0133.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0133.png,2025-01-01T00:44:31.807229,52.665867,12.085501,1743.552490,0.870264,0.154815,-0.459500,-0.086794,50.00,PERSP,36.00,24.00
134,lowsnr,0134.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0134.png,2025-01-01T00:44:52.048193,52.629234,12.256100,1743.537964,0.870386,0.155547,-0.459293,-0.085347,50.00,PERSP,36.00,24.00
135,lowsnr,0135.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0135.png,2025-01-01T00:45:12.289157,52.579964,12.446326,1743.523926,0.870565,0.156393,-0.458944,-0.083833,50.00,PERSP,36.00,24.00
136,lowsnr,0136.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0136.png,2025-01-01T00:45:32.530120,52.534714,12.646141,1743.482788,0.870711,0.157259,-0.458676,-0.082148,50.00,PERSP,36.00,24.00
137,lowsnr,0137.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0137.png,2025-01-01T00:45:52.771084,52.481514,12.862119,1743.369385,0.870879,0.158203,-0.458350,-0.080356,50.00,PERSP,36.00,24.00
138,lowsnr,0138.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0138.png,2025-01-01T00:46:13.012048,52.427284,13.091909,1743.246582,0.871039,0.159195,-0.458037,-0.078424,50.00,PERSP,36.00,24.00
139,lowsnr,0139.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0139.png,2025-01-01T00:46:33.253012,52.361660,13.338789,1743.127075,0.871242,0.160287,-0.457610,-0.076409,50.00,PERSP,36.00,24.00
140,lowsnr,0140.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0140.png,2025-01-01T00:46:53.493976,52.291691,13.600051,1743.025024,0.871446,0.161439,-0.457170,-0.074263,50.00,PERSP,36.00,24.00
141,lowsnr,0141.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0141.png,2025-01-01T00:47:13.734940,52.223526,13.872610,1742.904175,0.871618,0.162619,-0.456793,-0.071952,50.00,PERSP,36.00,24.00
142,lowsnr,0142.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0142.png,2025-01-01T00:47:33.975904,52.148338,14.160264,1742.788208,0.871800,0.163869,-0.456376,-0.069521,50.00,PERSP,36.00,24.00
143,lowsnr,0143.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0143.png,2025-01-01T00:47:54.216867,52.059956,14.466241,1742.672607,0.872024,0.165222,-0.455835,-0.067009,50.00,PERSP,36.00,24.00
144,lowsnr,0144.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0144.png,2025-01-01T00:48:14.457831,51.972473,14.783230,1742.571533,0.872215,0.166604,-0.455353,-0.064331,50.00,PERSP,36.00,24.00
145,lowsnr,0145.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0145.png,2025-01-01T00:48:34.698795,51.875874,15.116358,1742.462402,0.872420,0.168064,-0.454809,-0.061541,50.00,PERSP,36.00,24.00
146,lowsnr,0146.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0146.png,2025-01-01T00:48:54.939759,51.771778,15.464106,1742.385742,0.872634,0.169597,-0.454213,-0.058634,50.00,PERSP,36.00,24.00
147,lowsnr,0147.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0147.png,2025-01-01T00:49:15.180723,51.664318,15.824100,1742.383545,0.872820,0.171170,-0.453648,-0.055573,50.00,PERSP,36.00,24.00
148,lowsnr,0148.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0148.png,2025-01-01T00:49:35.421687,51.545647,16.200520,1742.384766,0.873030,0.172830,-0.452992,-0.052412,50.00,PERSP,36.00,24.00
149,lowsnr,0149.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0149.png,2025-01-01T00:49:55.662651,51.422314,16.590134,1742.392334,0.873219,0.174540,-0.452341,-0.049108,50.00,PERSP,36.00,24.00
150,lowsnr,0150.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0150.png,2025-01-01T00:50:15.903614,51.294872,16.991425,1742.371216,0.873379,0.176292,-0.451715,-0.045651,50.00,PERSP,36.00,24.00
151,lowres,0151.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0151.png,2025-01-01T00:50:36.144578,51.150612,17.410185,1742.375000,0.873584,0.178153,-0.450931,-0.042121,24.00,PERSP,36.00,24.00
152,lowres,0152.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0152.png,2025-01-01T00:50:56.385542,51.001415,17.840906,1742.375977,0.873755,0.180054,-0.450172,-0.038439,24.00,PERSP,36.00,24.00
153,lowres,0153.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0153.png,2025-01-01T00:51:16.626506,50.842789,18.285202,1742.377930,0.873921,0.182020,-0.449368,-0.034634,24.00,PERSP,36.00,24.00
154,lowres,0154.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0154.png,2025-01-01T00:51:36.867470,50.676273,18.742601,1742.365601,0.874063,0.184039,-0.448555,-0.030692,24.00,PERSP,36.00,24.00
155,lowres,0155.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0155.png,2025-01-01T00:51:57.108434,50.499847,19.213196,1742.369873,0.874200,0.186124,-0.447686,-0.026633,24.00,PERSP,36.00,24.00
156,lowres,0156.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0156.png,2025-01-01T00:52:17.349398,50.318367,19.694138,1742.374146,0.874290,0.188245,-0.446854,-0.022419,24.00,PERSP,36.00,24.00
157,lowres,0157.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0157.png,2025-01-01T00:52:37.590361,50.118587,20.190554,1742.372559,0.874407,0.190459,-0.445880,-0.018126,24.00,PERSP,36.00,24.00
158,lowres,0158.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0158.png,2025-01-01T00:52:57.831325,49.914131,20.696844,1742.373169,0.874475,0.192707,-0.444939,-0.013680,24.00,PERSP,36.00,24.00
159,lowres,0159.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0159.png,2025-01-01T00:53:18.072289,49.690498,21.217279,1742.367676,0.874561,0.195041,-0.443867,-0.009152,24.00,PERSP,36.00,24.00
160,lowres,0160.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0160.png,2025-01-01T00:53:38.313253,49.464706,21.745880,1742.375244,0.874579,0.197396,-0.442862,-0.004462,24.00,PERSP,36.00,24.00
161,lowres,0161.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0161.png,2025-01-01T00:53:58.554217,49.224934,22.285776,1742.367432,0.874580,0.199810,-0.441799,0.000337,24.00,PERSP,36.00,24.00
162,lowres,0162.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0162.png,2025-01-01T00:54:18.795181,48.967468,22.837635,1742.364624,0.874590,0.202303,-0.440612,0.005217,24.00,PERSP,36.00,24.00
163,lowres,0163.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0163.png,2025-01-01T00:54:39.036145,48.705956,23.397184,1742.359619,0.874524,0.204811,-0.439495,0.010254,24.00,PERSP,36.00,24.00
164,lowres,0164.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0164.png,2025-01-01T00:54:59.277108,48.424786,23.967081,1742.358154,0.874470,0.207399,-0.438237,0.015360,24.00,PERSP,36.00,24.00
165,lowres,0165.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0165.png,2025-01-01T00:55:19.518072,48.138271,24.544191,1742.349854,0.874338,0.210002,-0.437044,0.020614,24.00,PERSP,36.00,24.00
166,lowres,0166.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0166.png,2025-01-01T00:55:39.759036,47.835239,25.129753,1742.344849,0.874193,0.212663,-0.435761,0.025953,24.00,PERSP,36.00,24.00
167,lowres,0167.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0167.png,2025-01-01T00:56:00,47.516636,25.723194,1742.335693,0.874032,0.215379,-0.434391,0.031373,24.00,PERSP,36.00,24.00
168,lowres,0168.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0168.png,2025-01-01T00:56:20.240964,47.186069,26.322519,1742.327637,0.873820,0.218126,-0.433012,0.036901,24.00,PERSP,36.00,24.00
169,lowres,0169.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0169.png,2025-01-01T00:56:40.481928,46.851448,26.926214,1742.322510,0.873522,0.220883,-0.431692,0.042558,24.00,PERSP,36.00,24.00
170,lowres,0170.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0170.png,2025-01-01T00:57:00.722892,46.490765,27.537027,1742.317139,0.873247,0.223712,-0.430191,0.048249,24.00,PERSP,36.00,24.00
171,lowres,0171.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0171.png,2025-01-01T00:57:20.963855,46.119019,28.151733,1742.318237,0.872927,0.226571,-0.428655,0.054023,24.00,PERSP,36.00,24.00
172,lowres,0172.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0172.png,2025-01-01T00:57:41.204819,45.738430,28.769098,1742.319092,0.872527,0.229439,-0.427159,0.059905,24.00,PERSP,36.00,24.00
173,lowres,0173.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0173.png,2025-01-01T00:58:01.445783,45.342476,29.389311,1742.316772,0.872107,0.232346,-0.425569,0.065838,24.00,PERSP,36.00,24.00
174,lowres,0174.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0174.png,2025-01-01T00:58:21.686747,44.930931,30.011421,1742.315186,0.871648,0.235279,-0.423926,0.071831,24.00,PERSP,36.00,24.00
175,lowres,0175.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0175.png,2025-01-01T00:58:41.927711,44.511562,30.633722,1742.313354,0.871109,0.238216,-0.422319,0.077911,24.00,PERSP,36.00,24.00
176,lowres,0176.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0176.png,2025-01-01T00:59:02.168675,44.066032,31.257446,1742.311035,0.870604,0.241207,-0.420493,0.083982,24.00,PERSP,36.00,24.00
177,lowres,0177.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0177.png,2025-01-01T00:59:22.409639,43.627090,31.877707,1742.307251,0.869932,0.244157,-0.418894,0.090191,24.00,PERSP,36.00,24.00
178,lowres,0178.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0178.png,2025-01-01T00:59:42.650602,43.169666,32.497540,1742.308350,0.869252,0.247135,-0.417169,0.096409,24.00,PERSP,36.00,24.00
179,lowres,0179.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0179.png,2025-01-01T01:00:02.891566,42.700485,33.114285,1742.309326,0.868528,0.250123,-0.415402,0.102658,24.00,PERSP,36.00,24.00
180,lowres,0180.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0180.png,2025-01-01T01:00:23.132530,42.207226,33.728138,1742.310303,0.867819,0.253138,-0.413466,0.108890,24.00,PERSP,36.00,24.00
181,lowres,0181.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0181.png,2025-01-01T01:00:43.373494,41.721680,34.336506,1742.314087,0.866959,0.256113,-0.411720,0.115215,24.00,PERSP,36.00,24.00
182,lowres,0182.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0182.png,2025-01-01T01:01:03.614458,41.214111,34.940105,1742.312256,0.866119,0.259109,-0.409802,0.121505,24.00,PERSP,36.00,24.00
183,lowres,0183.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0183.png,2025-01-01T01:01:23.855422,40.708191,35.537308,1742.315796,0.865162,0.262074,-0.408002,0.127849,24.00,PERSP,36.00,24.00
184,lowres,0184.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0184.png,2025-01-01T01:01:44.096386,40.178627,36.127716,1742.313721,0.864248,0.265058,-0.405989,0.134132,24.00,PERSP,36.00,24.00
185,lowres,0185.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0185.png,2025-01-01T01:02:04.337349,39.653831,36.710476,1742.314819,0.863199,0.268000,-0.404144,0.140467,24.00,PERSP,36.00,24.00
186,lowres,0186.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0186.png,2025-01-01T01:02:24.578313,39.106857,37.284401,1742.316162,0.862204,0.270954,-0.402071,0.146722,24.00,PERSP,36.00,24.00
187,lowres,0187.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0187.png,2025-01-01T01:02:44.819277,38.565193,37.849560,1742.316895,0.861084,0.273863,-0.400153,0.153009,24.00,PERSP,36.00,24.00
188,lowres,0188.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0188.png,2025-01-01T01:03:05.060241,37.997688,38.403770,1742.321533,0.860041,0.276779,-0.397971,0.159192,24.00,PERSP,36.00,24.00
189,lowres,0189.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0189.png,2025-01-01T01:03:25.301205,37.453056,38.949566,1742.319214,0.858779,0.279623,-0.396151,0.165452,24.00,PERSP,36.00,24.00
190,lowres,0190.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0190.png,2025-01-01T01:03:45.542169,36.881004,39.482487,1742.323242,0.857627,0.282473,-0.394013,0.171578,24.00,PERSP,36.00,24.00
191,lowres,0191.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0191.png,2025-01-01T01:04:05.783133,36.317696,40.004856,1742.320801,0.856364,0.285273,-0.392023,0.177701,24.00,PERSP,36.00,24.00
192,lowres,0192.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0192.png,2025-01-01T01:04:26.024096,35.748837,40.515064,1742.330811,0.855076,0.288040,-0.390010,0.183764,24.00,PERSP,36.00,24.00
193,lowres,0193.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0193.png,2025-01-01T01:04:46.265060,35.179985,41.013542,1742.329102,0.853742,0.290766,-0.388028,0.189776,24.00,PERSP,36.00,24.00
194,lowres,0194.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0194.png,2025-01-01T01:05:06.506024,34.602634,41.498306,1742.335938,0.852425,0.293460,-0.385950,0.195693,24.00,PERSP,36.00,24.00
195,lowres,0195.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0195.png,2025-01-01T01:05:26.746988,34.025158,41.969707,1742.343018,0.851082,0.296111,-0.383875,0.201538,24.00,PERSP,36.00,24.00
196,lowres,0196.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0196.png,2025-01-01T01:05:46.987952,33.455437,42.429100,1742.344116,0.849663,0.298710,-0.381913,0.207336,24.00,PERSP,36.00,24.00
197,lowres,0197.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0197.png,2025-01-01T01:06:07.228916,32.881172,42.874111,1742.348145,0.848266,0.301269,-0.379871,0.213026,24.00,PERSP,36.00,24.00
198,lowres,0198.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0198.png,2025-01-01T01:06:27.469880,32.315464,43.306728,1742.360840,0.846805,0.303774,-0.377932,0.218655,24.00,PERSP,36.00,24.00
199,lowres,0199.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0199.png,2025-01-01T01:06:47.710843,31.743895,43.723972,1742.380615,0.845386,0.306235,-0.375891,0.224161,24.00,PERSP,36.00,24.00
200,lowres,0200.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0200.png,2025-01-01T01:07:07.951807,31.182243,44.128490,1742.379395,0.843910,0.308641,-0.373954,0.229595,24.00,PERSP,36.00,24.00
201,normal_ref,0201.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0201.png,2025-01-01T01:07:28.192771,30.618343,44.517818,1742.401123,0.842473,0.310999,-0.371940,0.234904,50.00,PERSP,36.00,24.00
202,normal_ref,0202.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0202.png,2025-01-01T01:07:48.433735,30.068192,44.895378,1742.400635,0.840970,0.313298,-0.370062,0.240141,50.00,PERSP,36.00,24.00
203,normal_ref,0203.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0203.png,2025-01-01T01:08:08.674699,29.515099,45.256889,1742.416504,0.839517,0.315547,-0.368099,0.245244,50.00,PERSP,36.00,24.00
204,normal_ref,0204.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0204.png,2025-01-01T01:08:28.915663,28.971384,45.605778,1742.436401,0.838047,0.317739,-0.366191,0.250246,50.00,PERSP,36.00,24.00
205,normal_ref,0205.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0205.png,2025-01-01T01:08:49.156627,28.442951,45.943367,1742.440186,0.836527,0.319873,-0.364411,0.255162,50.00,PERSP,36.00,24.00
206,normal_ref,0206.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0206.png,2025-01-01T01:09:09.397590,27.908724,46.263298,1742.443604,0.835103,0.321952,-0.362480,0.259919,50.00,PERSP,36.00,24.00
207,normal_ref,0207.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0207.png,2025-01-01T01:09:29.638554,27.386959,46.572029,1742.448364,0.833652,0.323974,-0.360644,0.264577,50.00,PERSP,36.00,24.00
208,normal_ref,0208.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0208.png,2025-01-01T01:09:49.879518,26.881712,46.869843,1742.451782,0.832161,0.325939,-0.358938,0.269140,50.00,PERSP,36.00,24.00
209,normal_ref,0209.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0209.png,2025-01-01T01:10:10.120482,26.383659,47.154552,1742.456177,0.830698,0.327846,-0.357230,0.273576,50.00,PERSP,36.00,24.00
210,normal_ref,0210.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0210.png,2025-01-01T01:10:30.361446,25.894606,47.426258,1742.460693,0.829254,0.329696,-0.355549,0.277889,50.00,PERSP,36.00,24.00
211,normal_ref,0211.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0211.png,2025-01-01T01:10:50.602410,25.411465,47.684765,1742.454590,0.827858,0.331487,-0.353844,0.282067,50.00,PERSP,36.00,24.00
